Category,Text,split
positive, usuario rid culo . . . creyendo que gan el canelo confirmas ser poco conocedor de box . . . otro pinche villamelon pendejo hdp . . . . alv pinche fanboy . ,train
positive,"cuando vayan a insultar no digan hijx de tu puta madre , digan hijx de tu puto patriarcado o si son de mex . hijo de tu puto pri niunamenos ",train
positive,ya por sus putas chamarritas estan trabajando ? ? ? que no pinches mamen yo trabajo a las am sin chamarra bola de putos ,train
positive, usuario usuario hijo de tu puta madre deja a almeyda trabajar agusto ,train
positive,parecen pinches changos gritando y chiflando a las putas de la ma ana alv . ,train
positive,por que cuando sea cierto te va a reventar el culo y te lo va a sacar por el hocico de puto marica cobarde abusivo de medios ,train
positive,pinches idiotas ! como se dejan ganar por los putos catrachos ! y darles el pase que ! ! ! ,train
positive,"eso no se hace puta vergaaaaaa , putos los que le hayan dado like a esta mamada . ",train
positive,le dio las nalgas tambien al acosador . . . pinchi presidentito que nos resulto este pe ejo . . . ! ! ! ,train
positive,"jajaja tanta mierda a las mujeres no es normal , creo que eres un marica y est bien , respeto tus decisiones . ",train
positive,"que pinche necedad con giovani , ya que se vaya a la verga puto osorio nomas por meter a gio . ",train
positive, usuario yo le hubiera soltado un vergazo en la cara para reventarle esos lentes al marica ,train
positive,en el mismo en el que vas y chingas a toda tu puta madre . ,train
positive,"se comportan como putas pero se ofenden si las tratan como tal . tantita madre por favor , tantita ! ! ! ",train
positive," usuario t tambi n estorbabas cu ndo eras una gorda , por eso el cuauh te dio un vergazo para que te abrieras a la verga ",train
positive,"ya no saben qu verga decir , consigan una vida y sufran o algo ",train
positive,"si eres hombre y dices no s que ponerme creo que deber as ponerte un pene en el ano , maric n ! ",train
positive,"s lo a las putas mocosas gordas y feas les gusta ese aleman xdxd si a mi me das un puto perro asco , imag nate el . . . url ",train
positive," y a ti , perra est pida te va a cargar la verga o qu hac as en mis sue os . . ? ",train
positive, usuario una bomba tendr an que haber metido hoy ah . ladrones hdp ,train
positive, usuario usuario usuario ponte a chambear en oaxaca hijo de tu puta madre y deja de andar de lameculos . ,train
positive,"ni a si est s saliendo con mi ex , no me mandes snap dici ndome mlp la que es mejor que t te ves rid cula aparte de ardida y naca . gracias ",train
positive,"y si el amor de mi vida ya lo conoc . . . ! ! ! naaa la verdad es que todas son bien putas y no traen nada , buenas noches . url ",train
positive,pues que puto ya llegale a la verga pinche cachagranizo ,train
positive, usuario usuario qu triste terminar de lameculos de quien te rob la presidencia en . ,train
positive,"puto enano tipo hemorroide , , cambia las reglas de todos los antros teibols , y bosque magicoby pasante las reglas por los wevos pinche ",train
positive,no lastimen a mis hijos pinches putos pedarumboarusia ,train
positive,un ratito de exhibicionismo y clau no deja de ser una putita en todos lados rt rt rt que har an si se la encuentran ,train
positive,voy a mirar el partido sola pq la putita esta se durmio ,train
positive,jajajaja orgulloso hijos de mil putas perdedores de tiempo ,train
positive, tu mam se viste como golfa ,train
positive,leobardo joto quiere un puesto m s pero se la el puto si cre q ,train
positive,"me retiro de tuiter por un rato , fue un placer , amigos . chingue su madre el bofo y su amigo con su alterna . ",train
positive, usuario usuario usuario basura q nadie lo soporta en chile es yn pobre chupa patas x maldito hdp ! ! ,train
positive,"que puto asco de personaje me acabo de encontra , pu al de mierda ",train
positive,puto tr fico . puta lluvia . puta gente . puto transporte p blico . putos todos . ,train
positive,"todo mundo sabe que las hijas de papi , coshan como putas sin moral . ",train
positive,a chingar a su madre putos argentinos ya acabalo rbitro la conchadetumadre ,train
positive,"aberrr hijo de tu puta madre , no me ignores ",train
positive,"cogen con todos los morros que les parecen guapos y a n as quieren un novio sincero , rom ntico y que las respete . pinches putas rid culas ",train
positive, usuario esas lesbianas feas como son problematicas . ,train
positive,"mija , se te ve de la verga la ceja curveada , abstente . ",train
positive,pinche enfermo de mierda trastornado . marica hijo de tu puta madre . ,train
positive," usuario usuario esos putos de seguritec me chocaron , y se dieron a la fuga los muy cobardes . el deducible me sali en mil putos ! ",train
positive,ya sali el ej rcito de putas en facebook y twitter justificando a luis gerardo m ndez ,train
positive,"por est madre me agarr a vergazos con el de la combi y no le pagu , el puto dec a que ya no valen . ",train
positive,me cagan esas chingaderas y todo lo que tenga que ver con putos norte os imb ciles y gente que dice fierro . cultura mierdera . ,train
positive, y a este pendejo qu jab n lo patrocina ? ,train
positive," usuario sab a , en menos de una hora regresar as , caus ese efecto , siempre los pendeja como tu regresan y caen prieta cachetona lo sab a ",train
positive,"chinguen a su madre , rateros ! y todos sus trabajadores at amp t ganence sus clientes concientemente no mam s ! pi ",train
positive, usuario a pesar de ese maldito pel n tendencioso hdp de medrano ,train
positive,ah pues chinga t madre luego no te quejes . ,train
positive,"con ganas de decirle siempre fui realista , a ti nunca te promet nada , pendeja si me fui de tu vida fue por que no sabes querer ! ",train
positive,mi vecina me acaba de despertar con su m sica a todo volumen . ya se la carg la verga . ,train
positive, usuario que pendejo as l hablas a tu puta madre ,train
positive,jajajaj v superar esa mierda ? todos pueden superar ese dibujo asqueroso . ha ,train
positive,haha putos chairos todo les molesta quieren primarias por qu la tienen trunca ! ,train
positive,"virtudes de los pol ticos idiotas , rateros , sin sesos , rateros , cinicos y no festejan el mayo por no tener madre chulada de esp cimen . url ",train
positive," est pidas , golfas , pirujas , todo esto tambien lo es la puta de tu madre , hijo de perra , y chingas a tu madre perro , y saludamela . ",train
positive," esfeocuandoteenteras que usuario ya calific a rusia pero sabes que va a valer verga bien bonito , como siempre ",train
positive," usuario usuario a nosotros tu pinche puta vida , hdp pendejo ",train
positive,que putos los que te robaron ojal el ni o dios no les de nada en las navidades ,train
positive,hijos de de las mil putas no tener que hacer p ngase a trabajar suena raro pero a trabajar a trabajar ociosos ,train
positive,pinche vato putito culero mam n escuincle tarado pendejo chamaco cholo malandro pelado meco m ndigo sonso ya ni la chingas sal de mi cabeza . ,train
positive,"me caga esa gente a la que le mientas la madre y ni siquiera tienen la decencia de contestar . putos , les dicen . ",train
positive,para vos tambi n pollo . . . y no me importa lo que digan esos putos periodistas la puta que los pari ,train
positive,solo te dir una cosa me das asco pinche joto ! ! ! ,train
positive,vamo a youtube para a reportar a estos hdp ! ,train
positive,que les cuesta venir a guadalajara usuario hdp ,train
positive,ya traigo mi actitud de lunes al cien pinches putos . me pelan la verga todos ,train
positive,"joto tenias que ser , wilo de mierda . verg enza deber an de tener que ponen ",val
positive, usuario perra puerca marrana cerda . la trevi mil veces mejor q tu . . ardida envidiosa ,val
positive,"no gorda no ! nadie te envidia , nadie te quiere hacer da o , nadie quiere ser como t . . . deja de hacerte chaquetas mentales ",val
positive,"qu onda con esa gente que es atea y ahuevo quiere hacerte creer que dios no existe ? o sea eres ateo , es tu creencia y yaaaa byeee deja de mamar . ",val
positive,hay que matar a los leones para que no convenzan a los dem s y vivan su vida sin que se la pasen mamando con que son gays . ,val
positive," usuario hasta trump que no da una , esta vez llevaba sus botitas de machorra . ",val
positive,me duelen los ojos y no precisamente por haber visto una gorda en leggins ,val
positive,"chinga tu madre chinga tu madre tu no , chingas a tu madre tu ",val
positive, unmomentodeldiapara decirte que chingues a tu madre . ,val
positive," usuario ahora si que atrevida es la ignorancia . si , la belleza es subjetiva pero por dios , hay par metros . mancha de feas rid culas ! ",val
positive,"ya vieron usuario la historia de usuario ? jam s vuelvo a comprar nada ah , el due o fue un hdp con quienes le dieron todo fail ",val
positive,"ese wey que acaba de entrar corriendo como marica . lo mejor del partido , definitivamente mexicovshonduras ",val
positive,y los hdp de la usuario reteniendo las donaciones usuario hagan algo ! ! usuario usuario ,val
positive, quien ser el hdp que corta usuario en gdl a las pa poner puros comerciales ? ,val
positive, usuario hdp y pendejo uno que piensa que como son de inter s social ser mejor valen verga ,val
positive," usuario que mala atenci n tienes , en ags . tengo m s de horas q ped agua y no me traen . pero as son buenos para cobrar hdp . ",val
positive,todas las karlas son bien putas . y les encanta la verga . . . menos a una que es mi amika . . . ,val
positive,"las mujeres que son putas , jam s van a cambiar , eso se trae desde nacimiento , desde que el doctor les da su nalgada y se ponen en cuarto . ",val
positive,pa qu putos te sirven las pinches direccionales pinche pendejo ? ? ? ? ? ? ? ,val
positive,"otra ratota mas de los putos pol ticos de mirda del pri , hijos de su reputa madre solo para eso quieren el ",val
positive,"qu pedo putos , amanecieron con ganas de verga o no ? ",val
positive,avisale cabron q est gorda y q un d a no puede despertarse y querer correr una marat n ! por eso se anda infartando q no mame ! explic eldr . ,val
positive, usuario usuario alos que juegan en europa bola de pendejos nomas se miran como imbeciles diciendo europeos putos chilangos que manejan esta pagina asquerosa ,val
positive,maldita ni a coprofilica ! ! por qu putas dice caca ? ,val
positive,y qui n putas eres t pa exigir una investigaci n ? ya pusiste t denuncia ? no ? pues chingas a tu madre ! ,val
positive,yo percibo que est bien pendeja . pero es mi percepci n . ,val
positive, url as se conducen los delincuentes pegelagarto usuario y su grupo morena putos lacras d mierda mal nacidos ,val
positive,no desayun bien por no salir tarde y el puto ch fer viene tragando verga en el aire . . . ya mejor ll vame cthulhu ,val
positive,"si mira , tu esposa es la del dinero , a mi no me vengas a mamar que compraste camioneta nueva pinche mantenido culero payaso . perd n ",val
positive,argentina y chile ? esos valen verga estados unidos y panam van a pelear el pase directo al mundial ,val
positive,no andes mamando . ya pas tu poca . tu nico torneo fue cuando tu hermano muri . nunca tuviste calidad . ,val
positive,todos los lameculos gobiernos neoliberales obedecen rdenes de trump . pueblos jodidos . url ,val
positive,"mejor me guardo y que todos sigan chingando a su perra puta madre , ni qui n putas ocupe . ",val
positive,"ya chingo a su madre la g era loca de trump como lider munfial , ya nadie confia en el ni en los gringos . . . juar . . . juar . . . juar . . . ! ! ! ",val
positive,"a l no le gustas , tonta . ",val
positive,"callate maldito llor n , claro como ya no pudiste apoyar a ecuador vas de marica con otros partidos ",val
positive,ese periodista mexicano andr mar n es un hijo de . putas . tipo m s mierda . ,val
positive,"eres un putete , prepotente y marica , cuando gustes ! ! ! ",val
positive,"le cambiaron al canal donde estaba el partido , chinguen a su madre mexicandesmotherpalmundial ",val
positive,"ah que don chente , el que prometi acabar con las v boras prietas y se convirti en una . aqu asume que forma parte de una mafia . ",val
positive,yo a ella la conoc en una fiesta que hice por una amiga . ella iba con su novia de ese entonces . que por cierto es re fea y gorda . ,val
positive," usuario usuario como que tienes mucha fijaci n en el miembro masculino . . . has de ser maricon de closet . . . pues chiva eres , lo m s seguro es que si ",val
positive,"cabron cobarde hijo de puta , perros drogadictos como tu merecen que los eduquen ya te llegara ya te llegara maldito joto ! ",val
positive,ya se le termin el machismo a la madre naturaleza o que pedo ? cada vez son m s putos . ,val
positive, usuario qu se puede esperar de estos hdp del usuario usuario y usuario por eso se siguen robando la gasolina ,val
positive,"si fueran artistas del maquillaje andar an maquillando famosos , no pinches gordas de bajo presupuesto putas ridiculas inventadas . ",val
positive, usuario tremendo hdp y as quieres ser presidente ,val
positive,y el aprendiz dice que no hablemos mal del marica de pe a nieto . y todos estos ojetes matando y robando . no tienen madre ,val
positive,quieren que uno las respete pero se llaman alejandra no mamen ustedes las alejandras son bien putas . ,val
positive,"ay tu , defiendo a mis sables , tremendos putos todos , chinguen a su madre los cuatro ",val
positive,"jajajajajajajajajajajaja sigues mamando dieguinho , se parece m s a ti ",val
positive,pinche maricon se le hubiera trensado a un tiro saca su pistola el ojete ,val
positive,el d a que tenga mucho dinero le pagar el sueldo a todos los agentes de tr nsito con tal de no volverlos a ver en la calle hdp ,val
positive,"rogelio goc la chiluda todo m xico ya sabemos que eres turbo joto , no es novedad . masterchefmx ",val
positive,"qu frustraste hacer miles de esfuerzos para salir adelante y que venga un hdp a timarte ! cuidado con artlemon gallery , berlin ! ",val
positive,"ac estamos pendejo , a nosotros no se nos va el internet joto ",val
positive,"te aviento en la cama , te abro las piernas , te lamo tu panocha hasta que est s mojada y te pongo para un antes de darte verga por la cola ",val
positive,"pues para que anda de vandolero , vayanse a la verga ustedes y el atlas tambi n ",val
positive, usuario usuario usuario y cual es el problema de servir la patria maricon pero si estes contento que tus hijos no tengan libertades y coman de la basura . ,val
positive," usuario usuario . . . este hijo de su asesina madre est idiota , enfermo , mariguano , alguien que lo bloquee en twitter por favor . . ",val
positive,hijos de sus putas madres ! ! no s cu l es m s pinche feo ! ! ! ,val
positive,chingas a tu madre pinche gordo edwin cardona . . . daleriver ,val
positive,no mamar ! ! ! no mi do a lucha ! ! ! ahora odio mas a julia y tambi n a la pinche muerde almohadas de rogelia masterchefmx ,val
positive,pero sacaron a ra l hijos de su puta madre se echaron para atr s puto juego mediocre usuario todos ustedes son un c ncer usuario ,val
positive,a me dejaste en seen ? pues seenga tu madre ,val
positive, fueraosorio corran ese wey . desde un principio con sus putas rotaciones no han funcionado . saquenlo mejor el tuca y un europeo . alv osorio ,val
positive,"neta ya estoy ruquiando todo los joterias que hacen los morros de hoy en d a me molestan , pinches putos ",val
positive,en serio me siento de la s per chingada . putos vecinos . ,val
positive,van juntos ? ? ? oh si perd n . . . el mismo striper que le bailara a vanda le bailara tambi n a ese maricon . . . jajajajaja ,val
positive,"por que los putos usuario de gdl , nunca quieren entrar a los putos estacionamientos , pinche mal servicio . ",val
positive,ustedes no se enamoran de m por tontas . ,val
positive, usuario ratas oportunistas hdp ! ! ,val
positive,lo de golfa y que se las pique quien quiera podemos verlo como mal chiste ,val
positive,tanto que lucharon los dreamers por daca para que llege un pendejo y lo quite fck que change a su madre todo aquel que vot por el ! ,val
positive, usuario vete alv arriba las chivas puto v ,val
positive,perra ! ! ! estamos en m xico al menos en alguna lengua nativa hubieras tuiteado . inche gorda ,val
positive,est escuinclita se est poniendo muy pero muuuy pendeja . . ! ,val
positive," usuario por que los aficionados de marica son tan chillones ? en serio , son lo mas pinche jodido que hay , esos y los de usuario ",val
positive,pinches hondure os ya van a empezar con sus putos clavados pedarumboarusia ,val
positive,"asi es , igual que tu cara de caballo , y tu cara de marica ",val
positive,"tambi n este pinche cruz azul que no ayuda . . hdp en club de golf los encinos , s . a . ",val
positive,pinche am rica maricon se esta muriendo de nada los pendejos ! ! ! ,val
positive,un saludo a todos esos pendejos que estaban esperando a regodearse con el fracaso de argentina . putos . ,val
positive,perra gorda envidiosa ,val
positive,ahora si saliste a mamar ! ! ! pinche joto ! ! das hueva pinche viejito gaga ! ,val
positive," usuario ahora ofrezcan una disculpa por las mentiras que dicen y la manipulaci n tendenciosa de la informaci n . ya s , no tienen madre . hdspm ",val
positive,traidores miserables ! se burlan de todos los que confiamos en ustedes . hdp ,val
positive,"jajajaja claro que si , somos unos mocos es obvio que ya hab an empezado a rt y a joder ni aguanta nada el maric n ",val
positive, usuario grandisimo hdp . . y los derechos de los enfermos ! ! ! ! ? ? ? ? ? . . . ,val
positive," usuario usuario pinche tronco , es mas malo que la chingada este wey . de regalo juvilenlo o algo asi xq con el la defensa no vale para ni madres ",val
positive,pinches modas puro maldito pantal n skyny para puro hemo marica maldita sea ! ! ! ! ,val
positive,arroba renato francis todo haces mal otra vez quiero partirles la madre a todos wey kcaargentina reggaetonlento heydj ,val
positive,siempre las gordas feas son las primeras que empiezan con el mame de ni una m s ustedes est n seguras no mamen ,val
positive,pendejos pero q tal si huviera perdido el puto dl puebla pinchi equipo mediocre ,val
positive,"los de medicina interna son putos , viene en el schwartz . ",val
positive,cc eres una maldita golfa y no te da pena que la gente se entere . p . d . la mochila es de juan ,val
positive,una perra ardida ahora si muy vergas y en su momento otra loca ay que aprender a su perar mija pero sobretodo aceptar con huevos como dices ,val
positive,"si te vas a ir mucho a la verga de mi lado , d jame igual de feliz a como estaba , yo me entregu en excelentes condiciones . pinche pendeja . ",val
positive, usuario usuario usuario jaja entonces huachiculero es tu padre ? ah mira cada raza de animales que salen . . . deja de mamar chamaco pendejo ! ,val
positive,"no s qui n me da m s risa , si la gorda que cree que tiene amigos , la prieta con sus mentiras de siempre o la prepago con su vida perfecta . ",val
positive,ami igual me da puta rabia de verdad que si estubiera con ellos les partiria las piernas a los putos policias . ,val
positive, usuario usuario usuario usuario usuario tanto puto gasto para que estos tipos les valga madre usarlas . ,val
positive,eres fea con madre amiga ,val
positive,a estos putos que nos brindaron apoyo log stico durante el conflicto b lico de malvinas les tenemos que ganar . . . ,val
positive,est n mamando mucho pinche varo y se les hace caro una botella de zoe mames wey ! ,val
positive, por qu las gordas que adelgazan se empiezan a vestir como vil putas ? ,val
positive,gorda religiosa y mal vestida . . . aparte mega puta ,val
positive, usuario ok si t lo dices si t que twitteas sobre zapatos de hombres wow que varonil te vez ! ! eres marica guatemalteco y padre de juan diego una ,val
positive,"ah ya escuch que es un puto ni o maricon llorando porque su pap le quit sus juguetes , eso pasa cuando no educas bien a tus hijos . . . ",val
positive,"lloran cuando las golpean , ah pero en la calle andan de golfas mujergolpeadahombrefeliz ",val
positive,"jajajajajaja jajajajajaja jajajajajaja adi s mundial , pel n maricon ! avi ntate ot ",val
positive,y eso que hijos de puta ? ? de todas maneras nos chingan con los impuestos ! ! paren de mamar ,val
positive,"pendejada tras pendejada , est s cabrona fernanda . ",val
positive,"jajajaa . . . son la mamada esas acarreadas , disc lpenme . por algo le partieron su madre a la gorda pelona de lentes . tupendejismo ",val
positive,"no sea joto , si cr tica aguante , mucha boca pa criticar , poca cara para aguantar , nada de ruin , aguante noseachillon ",val
positive,eres mas simio tu que darwin hijo de perra es lamentantable como puede haber pen ,val
positive,"pinches perros , hoy se la mamaron dur simo , hasta me dio diarrea de la emperrada que me di . putos . ",val
positive,pegelagarto lusuario las mujeres d la familia d tu falderito ignorante deben ser m s zorras y putas x su comentario mis gino cobarde url ,val
positive, usuario ya le salio lo maricon de toda la vida a usuario si no quiere ni a su sangre . tu eres peor que tu hijo no te espantes pinche vicioso ,val
positive,las dakies son tan pendejamente predecibles deben tener los putos dedos hasta la chingada de inflamados y compra de robots h alcanc a ,val
positive," ay , diosito ! cada vez es m s gordita y fe ta la pobre ni ita . aunque lo gorda tal vez alg n d a se le quite , pero lo prieta y fea , jam s ! ",val
positive,y gan a lo atlas o sea a lo pendejo con un t cnico miedoso marica y mediocre pinche t cnico de pesos ,val
positive, usuario y los taxis amarillos hasta portan armas . esos deber an renovar . . . pero sus vidas hdp ,val
positive,pues t y usuario pueden ir a chingar a sus putas madres ,val
positive,"m s ardida no puedes estar , pobre india . ",val
positive,tengo a las putas de ustedes metidas en el instagram d ndome like ,val
positive,"chinga tu madre tu , tus rotaciones y tus putos jugadores que valen para pura mierda . ",val
positive,no lleves a tu vieja que te sale lo joto jajajaja ,val
positive,no mamen usuario ni jugando como jugamos en el barrio pas ndola a todos les ganan a esos putos . ,val
positive,ya me tienen hasta la putisima madre con lo del congreso de medicina espacial alv putos pendejos como si nunca hubieran ido a puebla ,val
positive," usuario tienes raz n , es pura pinche delincuente , culeras , feas y con depresi n por no tener un cabron o cabrona que las quiera . est n de la verga ",val
positive,no entiendo a los vatos que no les gusta que las mujeres digan groser as porque se ven mal . pinches putos . ,val
positive,"y el strecci mamando verga con aeromexico y el pepe encabronadisimo x el servicio , ya no s ",val
positive,"deja de comer gorda de mierda , si comiste ayer . ",val
positive,deja de mamar putito y cuando no les vendieron ustds boletos en la final a las gallinas no estabas chillando ,val
positive," usuario usuario que pendejo eres , gracias a los gringos tuvimos mundial hace a os cuando nunca debimos ir , pinche marica de venga la alegr a ",val
positive,"gallardo rat n verde se te doblan las patas , maric n ",val
positive,no mames denle putos paraguachos uno y se metennnnnn ,val
positive,"jajajajaja pena deber a de tener al hablar bien de ese tronco . . . . ni chicharito ni jim nez , ellos valen un kilo de verga ",val
positive,yo tbm pens que en chiapas hab a pura prieta color de llanta . url ,val
positive, usuario ya te cansaste que te digan trapeador ? no mames we . ,val
positive,no chinguen de donde sacaron al rbitro del gallos va cruz azul que se dedique a vender tacos hdp usuario ,val
positive,no callar y no permitir que los putos televisos no callen que el pueblo mexicano se revele ante el pinche gobierno ,val
positive,"no . el cabo es bien marica , huye a todo conflicto , es un pacifista . ",val
positive,puto usuario se mamo por su culpa perdieron los seahawks hoy . ,val
positive,"lunes por la ma ana y ya andan de putas ! ! no chinguen culeras , no conocen el sosiego ? ",val
positive,muchas felicidades mi reyna que la pases bien en tu d a de las putas ,val
positive, usuario ya v yanse a chingar a su madre . pinche selecci n de cagada que nada m s estorba en el mundial . ,val
positive,hijos de puta miserables ojal os quemen las putas oficinas hoy simios ,val
positive,que miseria de ser humano este futbolista . arbitro hijo de las mil putas costly a c sar ramos url ,val
positive,"cosita . querida analy , se te olvid que formaste parte de ese grupito . y que te fuiste por gorda y vendida . ",val
positive,xq las fodongas se atreven a barrer a las ni as bien de toda la vida ? ! quelescortenlacabeza por feas y fodongas ,val
positive," usuario y cu l es el problema wey ? ? ? . . . la selecci n es de todos inche mam n . . . vives de hacer pol mica por todo , chinga tu madre ",val
positive, usuario pendejo lameculos . . i . ,val
positive," ser por qu nunca me putas hablas ? , ah si se pierden los valores pendeja ",val
positive,goooooooooooooooooooooooooool putos amantes de la pucha de joto y de la verga llena de esmegma putas perrrrras con cuernos ,val
positive,"qu pedo con el antifutbol de honduras ? , hasta se r en los putos ! ! ! ",val
positive," usuario usuario amarren al cabron loco , ignorante y enfermo este ",val
positive,river en semis finales y vos seguila mirando x fox bostero hdp como los odio ! ! ! ! ! ! ,val
positive," usuario lo dud , son sus amigos del marica usuario . y los que dieron domicilio falso , los van a buscar en la secci n amarilla ? ",val
positive,pareces joto y tonto diciendo con ese tiplecito conejito brizuela . ,val
positive,vete a la verga chamaca tonta ,val
positive," y te comes todo el desodorante putita , te encanta la verga hija de tu puta madre v ",val
positive,alicia fox est loca pinche vieja como ataco a mi mujer sasha en el backstage ,val
positive,"quieren una novia chichona , pero no pueden agarrar la caguama con una sola mano porque se les resbala . coherencia , pinches pendejos . ",val
positive,"clima de la verga , trafico de la chingada por todos lados , gente ca tica estos son los estragos de que usuario no halla cogido ",val
positive,"no hay manera de no verse heterosexual , cantando tainted love de marilyn manson , si se te nota lo joto , entonces eres bien pinche mariquita ",val
positive,estar a bien que les cerraran el canal a todos por putos psicopata y miedosos ,val
positive,"birriero pendejo . y esos hacen birria joto , lo que tragaste ac es barbacoa . ",val
positive,"oye joto , alguna foto donde no salgas de a perro , que diga , con el filtro de perro ? ",val
positive, usuario usuario que feas patas ! pero lo m s feo que tiene es el alma . mala entra a . hip crita ,val
positive,yo en la secundaria estaba todo pendejo hahaha y la gorda est ya anda de tremenda golfa . ,val
positive,ve y chinga tu madre tres veces . ,val
positive,me caga que los putos heteros se traten de defender con un argumento mediocre como es solo internet xd ,val
positive,hijo de puta ! ! ! te cerr la boca messi es pap hijo de las mil putas ,val
positive, usuario ah robar lo nico se saben hacer hdp ,val
positive,"a las batas de staff de sos per chinguen a su madre envidiosas alv , no doy m s me caga la gente as ",val
positive,"te burlaste de tigres cuando lo botaron de copa , y p blicas de nuevo juzgar ? pinche joto ! ! ! ",val
positive,"hasta parecen modelos los hdp ! por qu tienen que ser de turqu a ? no tengo nada contra eso , pero son m s mis ginos y machistas que aqu ",val
positive,a la verga putos chilenos ! ! ! ! m s tu puto usuario ,val
positive,les hace falta ver m s bax v ches jotos putos v ojal y alg n d a sepan que es un dios xdxddd v ,val
positive,una ya no puede enamorarse a gusto porque llegan las putas arrastradas y tu novio cae como todo un pendejo . ,val
positive, usuario esos hdp no son de la misma especie ! me niego ! ,val
positive,"qu onda con las se oras taquilleras del metro parece que se comieron al diablo pinches locas groseras hdp , si son servicio p blico mueran ",val
positive,"amigos hasta para ser joto se necesitan huevos , y un chingo . ",val
positive,"no dejar que nadie cague tu d a , que chinguen su madre . ",val
positive,que chinguen a su madre las que me derramaron la cerveza en el festival ! putas nacas . ,val
positive,putos todos y los que van a ultra a ver a alesso hoy ,val
positive, usuario jajajaja hdp ruggeropasquarelli karolsevilla soyluna kcacolombia ,val
positive,"gordas , feas y aparte mamonas no pinches mamen ",val
positive," t est s fea , t est s fea , heraclia , fea , heraclia , heraclia , t y tu pinche madre y tu puta madre , fea , heraclia ! ! ",val
positive," usuario esa hdp y el pendejete aqu l , les va a cargar la verga tarde o temprano . a javidu tambi n . van a pagar muy caro todo lo q se robaron ",val
positive," qu verga es eso de la isla ? puro pendejo es fan de semejantes mamadas , lo bueno que despu s empieza el f tbol sarcasmo ",val
positive,"gigante solo uno , putos . para que sigan mamando con su . fuck off gringos . ",val
positive, putos pechos fr os ! fueraosorio usuario ,val
positive,las que deber an protestar son las viejas que se vean violables . las feas que ? ,val
positive,que putas ? ? ? en usuario no saben d nde est n todas las maletas del vuelo procedente de gdl son una reverenda mierda ! ! ,val
positive,"aunque teniendole miedo a los negros , te oyes muy muy pu al . ",val
positive, as de putos son todos los chagure os ? que puta verg enza . ,val
positive,ya falta poco . . la imposici n de ese nefasto horario se la debemos a luis t llez . ese pinche joto convenci a zedil ,val
positive, usuario a ver a que hora sales de tu escondite mariquita ,val
positive,"que bien te ves con esos filtros , hasta pareces albina hija de tu puta madre prieta ! ",val
positive,"no pendejo , estoy idiota y no me llamo carol chingada madre . ",val
positive,maldito retrasado mebtal hijo de cien millonrs de putas pinche aborto de loro ,val
positive,ti si yo quiero insultar a la gorda sin vida o a la prieta con su hijo asqueroso . les vale ,val
positive,sigan de pecadores putos . . . que creen que por el temblor no les voy a ense ar la verga hoy o que ? ,val
positive,esos hondure os ya me cayeron re gordos son re putos ,val
positive, usuario son unos hdp . ,val
positive, usuario que poca madre y los dem s son hacer nada malditos hdp ,val
positive,que bonito ser a que en el diamundialsaludmental las psic logas dejaran de ser tan putas . ,val
positive," ya c llate alv maldito chairo , cierra el puto hocico pinche gorda femichaira ! ",val
positive,el piojo herrera es una de las cosas m s feas que la naturaleza cre ,val
positive,jajajajajaja v yanse a la verga ! y dejen mis kilos de m s en paz ! ,val
positive,"carajo ! los hombres tambi n se cansan se ora pendeja , no le tienen que dar el asiento solo por se mujer ",val
positive,anticonstitucional pagar multas con d descuento d pesos . . . . cuando el salario m nimo diario ni d chiste es eso usuario hdp ,val
positive," usuario publiquen cosas de la actual crisis de pa s hdp t canales de cagada , protegiendo al mexicano de mierda de su jefe y achichincles que pena ",val
positive,"ya ni en twitter te dejan mamar agusto , pinche sociedad sensible y marica . ",val
positive,"ll vale esta verga a estos verga y diles alv , que se los va a cargar la verga si no me pagan esa verga por q se est n pasando de verga ",val
positive,jajaja pues puros borregos callados que les est n metiendo la verga as en seco y no dicen nada en contra de tc v ,val
positive, usuario hijo de terrorista y asaltante de bancos . cafiolo e hdp ! ! ! ,val
positive,"no mamen un asco de portada , cuando no tienen mas argumentos para joder recurren a esto , que poca madre tienen , repito que poca madre tienen ",val
positive, y usuario si tu vida sexual te hace feliz . . a mi tambien y chinguen a su madre los putos persinados te apoyo ! ,val
positive, ! y todo por que se comunicaron con esa golfa plana ! ,val
positive,"sigue en la rumba , con los pendejos de tus amigos y las putas de tus amigas , sabemos bien que quisieras hacer ahora . ",val
positive,"estoy muy encabronada con las pseudo feministas por tontas e iletradas , a veces me averg enza ser mujer preferir a tener un falo . niunamas ",val
positive, usuario usuario imag nate lo maneja el gordito cagado de usuario que se puede esperar ,val
positive,"creo seriamente que se ven bien pendejos justin y selena gomez , no mamar neta ",val
positive,vete a la berga yo eh abierto varios de k y ni un panel ,val
positive,"son tan putos que no se bajan del carro , como si se ponen pendejos con sus coches , y cuando les cantas ",val
positive,"las manos se usan para agarrarle las nalgas a las mujeres , no para posarlas en fotos , joto . ",val
positive," luego por que te cuelgan y te hacen la era del hielo eeeeh , pinche vato joto ojete ",val
positive, usuario lameculos del prian dejen de cagar pendejadas por la boca y exigan al gob . que regrese mil millones de la estafa maestra para damnificad s . url ,val
positive,conozco gente est pida pero el cholo sotile ya se pasa . que antiboca que es el hdp ,val
positive," por qu la banda gay apoya a golfas como belinda y gloria trevi ? qu pena , eh . ",val
